날짜,발전기명,주소,설비용량(MW),일일발전량(Wh)
2019-04-21,당진태양광,충남 당진시 석문면 교로리 30,1,1950528
2019-04-22,당진태양광,충남 당진시 석문면 교로리 30,1,3967392
2019-04-23,당진태양광,충남 당진시 석문면 교로리 30,1,1581888
2019-04-24,당진태양광,충남 당진시 석문면 교로리 30,1,3606912
2019-04-25,당진태양광,충남 당진시 석문면 교로리 30,1,469632
2019-04-26,당진태양광,충남 당진시 석문면 교로리 30,1,305184
2019-04-27,당진태양광,충남 당진시 석문면 교로리 30,1,4808160
2019-04-28,당진태양광,충남 당진시 석문면 교로리 30,1,3783936
2019-04-29,당진태양광,충남 당진시 석문면 교로리 30,1,1552416
2019-04-30,당진태양광,충남 당진시 석문면 교로리 30,1,5265792
2019-05-01,당진태양광,충남 당진시 석문면 교로리 30,1,5702976
2019-05-02,당진태양광,충남 당진시 석문면 교로리 30,1,5915424
2019-05-03,당진태양광,충남 당진시 석문면 교로리 30,1,5623776
2019-05-04,당진태양광,충남 당진시 석문면 교로리 30,1,4551360
2019-05-05,당진태양광,충남 당진시 석문면 교로리 30,1,5541504
2019-05-06,당진태양광,충남 당진시 석문면 교로리 30,1,6133824
2019-05-07,당진태양광,충남 당진시 석문면 교로리 30,1,5883552
2019-05-08,당진태양광,충남 당진시 석문면 교로리 30,1,4930656
2019-05-09,당진태양광,충남 당진시 석문면 교로리 30,1,5554176
2019-05-10,당진태양광,충남 당진시 석문면 교로리 30,1,5421120
2019-05-11,당진태양광,충남 당진시 석문면 교로리 30,1,5445984
2019-05-12,당진태양광,충남 당진시 석문면 교로리 30,1,4991424
2019-05-13,당진태양광,충남 당진시 석문면 교로리 30,1,1991904
2019-05-14,당진태양광,충남 당진시 석문면 교로리 30,1,5282592
2019-05-15,당진태양광,충남 당진시 석문면 교로리 30,1,5170848
2019-05-16,당진태양광,충남 당진시 석문면 교로리 30,1,5144256
2019-05-17,당진태양광,충남 당진시 석문면 교로리 30,1,2217792
2019-05-18,당진태양광,충남 당진시 석문면 교로리 30,1,2800416
2019-05-19,당진태양광,충남 당진시 석문면 교로리 30,1,1876512
2019-05-20,당진태양광,충남 당진시 석문면 교로리 30,1,6093024
2019-05-21,당진태양광,충남 당진시 석문면 교로리 30,1,5940480
2019-05-22,당진태양광,충남 당진시 석문면 교로리 30,1,5668128
2019-05-23,당진태양광,충남 당진시 석문면 교로리 30,1,5646240
2019-05-24,당진태양광,충남 당진시 석문면 교로리 30,1,5248512
2019-05-25,당진태양광,충남 당진시 석문면 교로리 30,1,4374240
2019-05-26,당진태양광,충남 당진시 석문면 교로리 30,1,5189664
2019-05-27,당진태양광,충남 당진시 석문면 교로리 30,1,757536
2019-05-28,당진태양광,충남 당진시 석문면 교로리 30,1,5607456
2019-05-29,당진태양광,충남 당진시 석문면 교로리 30,1,5849088
2019-05-30,당진태양광,충남 당진시 석문면 교로리 30,1,3104064
2019-05-31,당진태양광,충남 당진시 석문면 교로리 30,1,5875968
2019-06-01,당진태양광,충남 당진시 석문면 교로리 30,1,4033152
2019-06-02,당진태양광,충남 당진시 석문면 교로리 30,1,5102208
2019-06-03,당진태양광,충남 당진시 석문면 교로리 30,1,5188320
2019-06-04,당진태양광,충남 당진시 석문면 교로리 30,1,5238432
2019-06-05,당진태양광,충남 당진시 석문면 교로리 30,1,4214784
2019-06-06,당진태양광,충남 당진시 석문면 교로리 30,1,1177920
2019-06-07,당진태양광,충남 당진시 석문면 교로리 30,1,2520576
2019-06-08,당진태양광,충남 당진시 석문면 교로리 30,1,4670880
2019-06-09,당진태양광,충남 당진시 석문면 교로리 30,1,3336480
2019-06-10,당진태양광,충남 당진시 석문면 교로리 30,1,3796608
2019-06-11,당진태양광,충남 당진시 석문면 교로리 30,1,5681664
2019-06-12,당진태양광,충남 당진시 석문면 교로리 30,1,5616672
2019-06-13,당진태양광,충남 당진시 석문면 교로리 30,1,5333952
2019-06-14,당진태양광,충남 당진시 석문면 교로리 30,1,4040448
2019-06-15,당진태양광,충남 당진시 석문면 교로리 30,1,5664576
2019-06-16,당진태양광,충남 당진시 석문면 교로리 30,1,5304960
2019-06-17,당진태양광,충남 당진시 석문면 교로리 30,1,5163648
2019-06-18,당진태양광,충남 당진시 석문면 교로리 30,1,2881152
2019-06-19,당진태양광,충남 당진시 석문면 교로리 30,1,3641088
2019-06-20,당진태양광,충남 당진시 석문면 교로리 30,1,4226976
2019-06-21,당진태양광,충남 당진시 석문면 교로리 30,1,4679520
2019-06-22,당진태양광,충남 당진시 석문면 교로리 30,1,5399232
2019-06-23,당진태양광,충남 당진시 석문면 교로리 30,1,5403168
2019-06-24,당진태양광,충남 당진시 석문면 교로리 30,1,5541408
2019-06-25,당진태양광,충남 당진시 석문면 교로리 30,1,5479872
2019-06-26,당진태양광,충남 당진시 석문면 교로리 30,1,2092896
2019-06-27,당진태양광,충남 당진시 석문면 교로리 30,1,3043200
2019-06-28,당진태양광,충남 당진시 석문면 교로리 30,1,3466656
2019-06-29,당진태양광,충남 당진시 석문면 교로리 30,1,1776192
2019-06-30,당진태양광,충남 당진시 석문면 교로리 30,1,1750752
2019-07-01,당진태양광,충남 당진시 석문면 교로리 30,1,4470912
2019-07-02,당진태양광,충남 당진시 석문면 교로리 30,1,5379168
2019-07-03,당진태양광,충남 당진시 석문면 교로리 30,1,2543040
2019-07-04,당진태양광,충남 당진시 석문면 교로리 30,1,4979904
2019-07-05,당진태양광,충남 당진시 석문면 교로리 30,1,5298432
2019-07-06,당진태양광,충남 당진시 석문면 교로리 30,1,5284512
2019-07-07,당진태양광,충남 당진시 석문면 교로리 30,1,4011360
2019-07-08,당진태양광,충남 당진시 석문면 교로리 30,1,5312640
2019-07-09,당진태양광,충남 당진시 석문면 교로리 30,1,4721568
2019-07-10,당진태양광,충남 당진시 석문면 교로리 30,1,1747008
2019-07-11,당진태양광,충남 당진시 석문면 교로리 30,1,1866528
2019-07-12,당진태양광,충남 당진시 석문면 교로리 30,1,4726944
2019-07-13,당진태양광,충남 당진시 석문면 교로리 30,1,2942784
2019-07-14,당진태양광,충남 당진시 석문면 교로리 30,1,5045952
2019-07-15,당진태양광,충남 당진시 석문면 교로리 30,1,1822176
2019-07-16,당진태양광,충남 당진시 석문면 교로리 30,1,3013440
2019-07-17,당진태양광,충남 당진시 석문면 교로리 30,1,2950464
2019-07-18,당진태양광,충남 당진시 석문면 교로리 30,1,4952160
2019-07-19,당진태양광,충남 당진시 석문면 교로리 30,1,3678816
2019-07-20,당진태양광,충남 당진시 석문면 교로리 30,1,2380800
2019-07-21,당진태양광,충남 당진시 석문면 교로리 30,1,1957440
2019-07-22,당진태양광,충남 당진시 석문면 교로리 30,1,4114464
2019-07-23,당진태양광,충남 당진시 석문면 교로리 30,1,3507456
2019-07-24,당진태양광,충남 당진시 석문면 교로리 30,1,1341312
2019-07-25,당진태양광,충남 당진시 석문면 교로리 30,1,857088
2019-07-26,당진태양광,충남 당진시 석문면 교로리 30,1,945600
2019-07-27,당진태양광,충남 당진시 석문면 교로리 30,1,3243552
2019-07-28,당진태양광,충남 당진시 석문면 교로리 30,1,946272
2019-07-29,당진태양광,충남 당진시 석문면 교로리 30,1,2494080
2019-07-30,당진태양광,충남 당진시 석문면 교로리 30,1,3063168
2019-07-31,당진태양광,충남 당진시 석문면 교로리 30,1,1135872
2019-08-01,당진태양광,충남 당진시 석문면 교로리 30,1,4306464
2019-08-02,당진태양광,충남 당진시 석문면 교로리 30,1,5298240
2019-08-03,당진태양광,충남 당진시 석문면 교로리 30,1,5021184
2019-08-04,당진태양광,충남 당진시 석문면 교로리 30,1,4094304
2019-08-05,당진태양광,충남 당진시 석문면 교로리 30,1,4535808
2019-08-06,당진태양광,충남 당진시 석문면 교로리 30,1,4595520
2019-08-07,당진태양광,충남 당진시 석문면 교로리 30,1,4369248
2019-08-08,당진태양광,충남 당진시 석문면 교로리 30,1,3727584
2019-08-09,당진태양광,충남 당진시 석문면 교로리 30,1,5228064
2019-08-10,당진태양광,충남 당진시 석문면 교로리 30,1,4651680
2019-08-11,당진태양광,충남 당진시 석문면 교로리 30,1,3802368
2019-08-12,당진태양광,충남 당진시 석문면 교로리 30,1,1797216
2019-08-13,당진태양광,충남 당진시 석문면 교로리 30,1,4332480
2019-08-14,당진태양광,충남 당진시 석문면 교로리 30,1,5019936
2019-08-15,당진태양광,충남 당진시 석문면 교로리 30,1,1344768
2019-08-16,당진태양광,충남 당진시 석문면 교로리 30,1,5031264
2019-08-17,당진태양광,충남 당진시 석문면 교로리 30,1,3114432
2019-08-18,당진태양광,충남 당진시 석문면 교로리 30,1,5394240
2019-08-19,당진태양광,충남 당진시 석문면 교로리 30,1,5044512
2019-08-20,당진태양광,충남 당진시 석문면 교로리 30,1,4659360
2019-08-21,당진태양광,충남 당진시 석문면 교로리 30,1,3742752
2019-08-22,당진태양광,충남 당진시 석문면 교로리 30,1,4135296
2019-08-23,당진태양광,충남 당진시 석문면 교로리 30,1,4900416
2019-08-24,당진태양광,충남 당진시 석문면 교로리 30,1,2207136
2019-08-25,당진태양광,충남 당진시 석문면 교로리 30,1,5066784
2019-08-26,당진태양광,충남 당진시 석문면 교로리 30,1,4971840
2019-08-27,당진태양광,충남 당진시 석문면 교로리 30,1,3503712
2019-08-28,당진태양광,충남 당진시 석문면 교로리 30,1,4947456
2019-08-29,당진태양광,충남 당진시 석문면 교로리 30,1,3214080
2019-08-30,당진태양광,충남 당진시 석문면 교로리 30,1,4236192
2019-08-31,당진태양광,충남 당진시 석문면 교로리 30,1,5438400
2019-09-01,당진태양광,충남 당진시 석문면 교로리 30,1,2929248
2019-09-02,당진태양광,충남 당진시 석문면 교로리 30,1,3153504
2019-09-03,당진태양광,충남 당진시 석문면 교로리 30,1,2128224
2019-09-04,당진태양광,충남 당진시 석문면 교로리 30,1,1501632
2019-09-05,당진태양광,충남 당진시 석문면 교로리 30,1,977472
2019-09-06,당진태양광,충남 당진시 석문면 교로리 30,1,1658592
2019-09-07,당진태양광,충남 당진시 석문면 교로리 30,1,0
2019-09-08,당진태양광,충남 당진시 석문면 교로리 30,1,0
2019-09-09,당진태양광,충남 당진시 석문면 교로리 30,1,0
2019-09-10,당진태양광,충남 당진시 석문면 교로리 30,1,965376
2019-09-11,당진태양광,충남 당진시 석문면 교로리 30,1,2405472
2019-09-12,당진태양광,충남 당진시 석문면 교로리 30,1,651648
2019-09-13,당진태양광,충남 당진시 석문면 교로리 30,1,4811136
2019-09-14,당진태양광,충남 당진시 석문면 교로리 30,1,1157760
2019-09-15,당진태양광,충남 당진시 석문면 교로리 30,1,4569312
2019-09-16,당진태양광,충남 당진시 석문면 교로리 30,1,4493952
2019-09-17,당진태양광,충남 당진시 석문면 교로리 30,1,4583136
2019-09-18,당진태양광,충남 당진시 석문면 교로리 30,1,4995936
2019-09-19,당진태양광,충남 당진시 석문면 교로리 30,1,4409664
2019-09-20,당진태양광,충남 당진시 석문면 교로리 30,1,1530624
2019-09-21,당진태양광,충남 당진시 석문면 교로리 30,1,575040
2019-09-22,당진태양광,충남 당진시 석문면 교로리 30,1,608064
2019-09-23,당진태양광,충남 당진시 석문면 교로리 30,1,4633440
2019-09-24,당진태양광,충남 당진시 석문면 교로리 30,1,4775616
2019-09-25,당진태양광,충남 당진시 석문면 교로리 30,1,3465888
2019-09-26,당진태양광,충남 당진시 석문면 교로리 30,1,3291456
2019-09-27,당진태양광,충남 당진시 석문면 교로리 30,1,2399424
2019-09-28,당진태양광,충남 당진시 석문면 교로리 30,1,4156320
2019-09-29,당진태양광,충남 당진시 석문면 교로리 30,1,4963200
2019-09-30,당진태양광,충남 당진시 석문면 교로리 30,1,4521888
2019-10-01,당진태양광,충남 당진시 석문면 교로리 30,1,2372256
2019-10-02,당진태양광,충남 당진시 석문면 교로리 30,1,417408
2019-10-03,당진태양광,충남 당진시 석문면 교로리 30,1,0
2019-10-04,당진태양광,충남 당진시 석문면 교로리 30,1,843360
2019-10-05,당진태양광,충남 당진시 석문면 교로리 30,1,1922112
2019-10-06,당진태양광,충남 당진시 석문면 교로리 30,1,3096000
2019-10-07,당진태양광,충남 당진시 석문면 교로리 30,1,373536
2019-10-08,당진태양광,충남 당진시 석문면 교로리 30,1,4147200
2019-10-09,당진태양광,충남 당진시 석문면 교로리 30,1,3909792
2019-10-10,당진태양광,충남 당진시 석문면 교로리 30,1,1453632
2019-10-11,당진태양광,충남 당진시 석문면 교로리 30,1,3666240
2019-10-12,당진태양광,충남 당진시 석문면 교로리 30,1,3950208
2019-10-13,당진태양광,충남 당진시 석문면 교로리 30,1,3901248
2019-10-14,당진태양광,충남 당진시 석문면 교로리 30,1,3259104
2019-10-15,당진태양광,충남 당진시 석문면 교로리 30,1,3862752
2019-10-16,당진태양광,충남 당진시 석문면 교로리 30,1,3148320
2019-10-17,당진태양광,충남 당진시 석문면 교로리 30,1,2661216
2019-10-18,당진태양광,충남 당진시 석문면 교로리 30,1,3180960
2019-10-19,당진태양광,충남 당진시 석문면 교로리 30,1,3750432
2019-10-20,당진태양광,충남 당진시 석문면 교로리 30,1,3784128
2019-10-21,당진태양광,충남 당진시 석문면 교로리 30,1,3425760
2019-10-22,당진태양광,충남 당진시 석문면 교로리 30,1,3137184
2019-10-23,당진태양광,충남 당진시 석문면 교로리 30,1,1367712
2019-10-24,당진태양광,충남 당진시 석문면 교로리 30,1,3368640
2019-10-25,당진태양광,충남 당진시 석문면 교로리 30,1,2428128
2019-10-26,당진태양광,충남 당진시 석문면 교로리 30,1,2477952
2019-10-27,당진태양광,충남 당진시 석문면 교로리 30,1,3651648
